ClassName,Changes,TotalCommits,Insertions,Deletions
CglibMockMaker,5,376,3,56
ClassImposterizer,7,375,42,195
DelegatingMockitoMethodProxy,5,376,5,25
MethodInterceptorFilter,5,376,5,89
MockitoMethodProxy,4,376,1,16
MockitoNamingPolicy,7,1889,15,28
CglibMockMaker,19,1027,57,97
SearchingClassLoader,2,375,0,76
SerializableMockitoMethodProxy,6,376,13,50
SerializableNoOp,3,375,3,23
ClassNameFinder,3,2188,1,17
DelegatingMethod,10,1443,117,96
DelegatingMockitoMethodProxy,6,1457,11,29
CachingObjenesisInstanceFactory,2,381,0,10
CachingObjenesisInstantiator,2,380,0,10
ConstructorInstanceFactory,2,382,0,12
ConstructorInstantiator,7,380,90,28
InstanceFactory,2,382,0,12
InstantationException,3,317,3,11
InstantiationException,1,99,0,0
Instantiator,3,380,3,2
InstantiatorProvider,3,379,10,4
ObjenesisInstanceFactory,2,382,0,16
ObjenesisInstantiator,2,380,1,1
CglibClassImposterizer,2,377,0,154
ClassImposterizer,36,377,0,15
DefaultClassImposterizer,2,378,0,154
SearchingClassLoader,5,1982,7,82
SerializableNoOp,6,1467,18,31
MethodInterceptorFilter,36,2420,149,212
MockAwareInterceptor,4,2420,4,22
MockAwareInvocationHandler,3,2476,1,12
MockFactory,16,2476,74,166
MockitoMethodProxy,7,1472,16,46
MockNamer,3,2476,6,22
MockSettingsImpl,52,1655,525,382
ObjectMethodsFilter,3,2476,1,61
ObjenesisClassInstantiator,4,2476,3,17
SearchingClassLoader,3,2072,4,75
SerializableMockitoMethodProxy,6,1457,16,49
CreationSettings,11,935,48,23
MockitoMethodProxy,1,369,0,0
SearchingClassLoader,1,369,0,0
DebuggingInfo,19,1880,176,219
FindingsListener,10,1342,36,33
Localized,10,1787,49,51
LocationImpl,6,974,46,46
Location,19,1787,63,80
LoggingListener,11,1338,83,80
LogInvocationsToStdOutListener,0,0,0,0
MockitoDebuggerImpl,19,1409,188,158
VerboseMockInvocationLogger,5,1079,49,70
WarningsCollector,10,1335,60,57
WarningsFinder,13,1342,87,80
WarningsPrinterImpl,15,1538,124,158
WarningsPrinter,11,1862,61,148
EmptyReturnValues,2,2483,0,50
ConditionalStackTraceFilter,5,1613,6,28
StackTraceFilter,6,1613,9,63
ExceptionIncludingMockitoWarnings,6,1348,20,14
MockitoLimitations,1,424,0,0
ConditionalStackTraceFilter,2,886,3,3
DefaultStackTraceCleaner,2,886,2,1
DefaultStackTraceCleanerProvider,1,886,0,0
StackTraceFilter,5,886,7,7
ScenarioPrinter,6,1247,45,35
VerificationAwareInvocation,3,1247,3,3
ExpectedInvocation,11,2567,17,94
VerboseMockitoJUnitRunner,4,1814,0,140
InvocationNotifierHandler,6,899,103,104
MockHandlerFactory,3,899,11,4
MockHandlerImpl,6,899,146,133
NullResultGuardian,2,898,4,0
IAnswer,3,2615,1,24
IMockHandler,6,1502,15,23
IMockMaker,4,1027,6,36
Incubating,5,1023,15,31
InOrderImpl,10,1743,36,14
InternalMockHandler,5,932,23,38
AbstractAwareMethod,1,689,0,0
ActualInvocationsFinder,6,2410,88,170
AllInvocationsFinder,10,2180,32,72
ArgumentsComparator,11,1486,98,93
ArgumentsProcessor,3,975,3,2
CanPrintInMultilines,3,2128,4,13
CapturesArgumensFromInvocation,11,1531,35,29
Chunker,3,2410,3,45
InvocationChunk,5,2565,9,47
DelegatingMockitoMethod,2,1457,0,55
AllInvocationsFinder,8,1098,19,18
VerifiableInvocationsFinder,6,1098,20,14
GlobalInvocationsFinder,3,2398,1,19
InvocationChunk,2,2476,0,40
InvocationImpl,10,971,21,16
Invocation,93,2476,571,738
InvocationMarker,13,1531,69,59
InvocationMatcher,55,2476,371,263
InvocationOnMock,3,2206,4,17
InvocationsAnalyzer,11,2426,72,145
InvocationsCalculatorImpl,2,2473,0,72
InvocationsCalculator,11,2473,84,102
InvocationsChunker,10,2473,49,96
InvocationsFinder,50,2476,389,217
InvocationsMarker,8,2473,14,51
InvocationsPrinter,10,2468,50,78
Invocation,23,2615,137,273
ListUtil,2,2404,0,14
InvocationMatcherFactory,3,2484,7,55
InvocationMatcher,2,2484,0,63
MatchersBinder,23,2476,65,74
MockitoMethod,15,1443,36,32
InvocationNotifierHandler,15,1078,40,119
ObjectsChunk,4,2410,20,49
PrintingFriendlyInocation,2,1607,0,11
PrintSettings,5,1607,30,59
CGLIBProxyRealMethod,12,1613,37,54
CleanTraceRealMethod,1,369,0,0
DefaultRealMethod,1,369,0,0
FilteredCGLIBProxyRealMethod,14,1613,38,64
HasCGLIBMethodProxy,8,1565,20,28
RealMethod,8,1613,28,24
SerializableMethod,10,1445,163,137
SerializableMockitoMethod,4,1457,16,96
InvocationsFinder,3,2561,4,13
StubInfoImpl,5,973,31,31
StubInfo,8,1409,28,35
UnusedStubsFinder,6,1350,8,7
InvocationWithMatchers,12,2615,122,138
FriendlyExceptionMaker,2,195,1,0
JUnitDetecter,1,195,0,0
JUnitRule,1,197,0,0
JUnitTool,5,965,28,46
LastArguments,9,2615,94,187
CollectCreatedMocks,10,1346,46,43
MockingProgressListener,5,1349,13,9
MockingStartedListener,10,1349,29,25
NotifiedMethodInvocationReport,12,1078,197,193
And,10,2615,27,20
Any,12,2615,18,13
AnyVararg,7,1486,29,22
EqualsBuilder,6,2326,30,67
ReflectionEquals,8,2326,26,20
ArgumentMatcher,3,2383,1,36
ArrayEquals,16,2615,64,67
MatchersBinder,2,2481,0,45
CanDescribeVerbosely,3,1592,2,9
CanPrintArgumentVerbosely,3,1604,1,8
CapturesArguments,7,1531,21,16
CapturingMatcher,10,1697,78,69
CompareEqual,6,2615,8,3
Compare,9,2615,16,53
CompareTo,11,2615,19,15
ContainsExtraTypeInformation,6,1589,22,16
Contains,10,2615,20,14
EndsWith,10,2615,21,14
Equality,7,1433,51,45
Equals,26,2615,89,71
EqualsWithDelta,16,2615,39,24
Find,10,2615,20,16
GreaterOrEqual,6,2615,8,3
GreaterThan,6,2615,8,3
HasVerboseVariant,2,1607,0,7
IArgumentMatcher,7,2615,7,42
InstanceOf,11,2615,17,10
LessOrEqual,6,2615,8,3
LessThan,6,2615,8,3
LocalizedMatcher,22,1770,168,131
LogicalOperator,4,2615,2,47
MatcherDecorator,7,1486,23,16
MatchersPrinter,12,1607,67,66
Matches,10,2615,16,9
Not,10,2615,24,16
NotNull,10,2615,16,9
Null,10,2615,16,9
Or,11,2615,27,20
Same,13,2615,35,28
StartsWith,10,2615,20,14
VarargCapturingMatcher,2,834,1,1
VarargMatcher,6,1486,18,12
MethodSelector,4,2615,5,12
MissingInvocationVerifier,2,2477,0,37
MockAwareInvocationHandler,4,2615,6,13
MockControl,38,2603,203,340
MockFactory,7,2607,4,90
MockHandlerFactory,0,0,0,0
